"","code","name","level","name_en","name_es","name_short_es","name_short_en","parent_id"
855,"6908","Glazed ceramic flags and paving, hearth or wall tiles; glazed ceramic mosaic cubes and the like, whether or not on a backing","4digit","Glazed ceramic flags and paving, hearth or wall tiles; glazed ceramic mosaic cubes and the like, whether or not on a backing","Placas y baldosas, de cerámica, barnizadas o esmaltadas, para pavimentación o revestimiento; cubos, dados y artículos similares, de cerámica, para mosaicos, barnizados o esmaltados, incluso con soporte.","Placas y baldosas, de cerámica, barnizadas","Glazed ceramic flags and pavers",847.0
856,"6909","Ceramic wares for laboratory, chemical or other technical uses; ceramic troughs, tubs and similar receptacles of a kind used in agriculture; ceramic pots, jars and similar articles of a kind used for the conveyance or packing of goods","4digit","Ceramic wares for laboratory, chemical or other technical uses; ceramic troughs, tubs and similar receptacles of a kind used in agriculture; ceramic pots, jars and similar articles of a kind used for the conveyance or packing of goods","Aparatos y artículos, de cerámica, para usos químicos o demás usos técnicos; abrevaderos, pilas y recipientes similares, de cerámica, para uso rural; cántaros y recipientes similares, de cerámica, para transporte o envasado.","Artículos de cerámica para usos químicos, rurales, o envasados","Ceramic wares for laboratory, agriculture, or packing use",847.0
857,"6910","Ceramic sinks, washbasins, washbasin pedestals, baths, bidets, water closet bowls, flush tanks, urinals and similar sanitary fixtures","4digit","Ceramic sinks, washbasins, washbasin pedestals, baths, bidets, water closet bowls, flush tanks, urinals and similar sanitary fixtures","Fregaderos (piletas de lavar), lavabos, pedestales de lavabo, bañeras, bidés, inodoros, cisternas (depósitos de agua) para inodoros, urinarios y aparatos fijos similares, de cerámica, para usos sanitarios.","Fregaderos y lavabos de cerámica, para usos sanitarios","Ceramic sinks, washbasins, and similar sanitary fixtures",847.0
858,"6911","Tableware, kitchenware, other household articles and toilet articles, of porcelain or china","4digit","Tableware, kitchenware, other household articles and toilet articles, of porcelain or china","Vajilla y demás artículos de uso doméstico, higiene o tocador, de porcelana.","Artículos de uso doméstico de porcelana","Porcelain or china household articles",847.0
859,"6912","Ceramic tableware, kitchenware, other household articles and toilet articles, other than of porcelain or china:","4digit","Ceramic tableware, kitchenware, other household articles and toilet articles, other than of porcelain or china:","Vajilla y demás artículos de uso doméstico, higiene o tocador, de cerámica, excepto porcelana.","Artículos de uso doméstico de ceramica","Ceramic household articles",847.0
860,"6913","Statuettes and other ornamental ceramic articles","4digit","Statuettes and other ornamental ceramic articles","Estatuillas y demás artículos para adorno, de cerámica.","Artículos para adorno, de cerámica","Ornamental ceramic articles",847.0
861,"6914","Other ceramic articles","4digit","Other ceramic articles","Las demás manufacturas de cerámica.","Las demás manufacturas de cerámica","Other ceramic articles",847.0
862,"70","Glass and glassware.","2digit","Glass and glassware.","Vidrio y cristalería","Vidrio y cristalería","Glass and glassware",830.0
863,"7001","Cullet and other waste and scrap of glass; glass in the mass:","4digit","Cullet and other waste and scrap of glass; glass in the mass:","Desperdicios y desechos de vidrio; vidrio en masa.","Desperdicios y desechos de vidrio","Cullet and other scraps of glass",862.0
864,"7002","Glass in balls (other than microspheres of heading 7018), rods or tubes, unworked","4digit","Glass in balls (other than microspheres of heading 7018), rods or tubes, unworked","Vidrio en bolas (excepto las microesferas de la partida 70.18), barras, varillas o tubos, sin trabajar.","Vidrio en bolas","Glass balls",862.0
865,"7003","Cast glass and rolled glass, in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked","4digit","Cast glass and rolled glass, in sheets or profiles, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked","Vidrio colado o laminado, en placas, hojas o perfiles, incluso con capa absorbente, reflectante o antirreflectante, pero sin trabajar de otro modo.","Vidrio colado o laminado","Glass, cast or rolled",862.0
866,"7004","Drawn glass and blown glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked","4digit","Drawn glass and blown glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked","Vidrio estirado o soplado, en hojas, incluso con capa absorbente, reflectante o antirreflectante, pero sin trabajar de otro modo.","Vidrio estirado o soplado","Drawn and blown glass",862.0
867,"7005","Float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked","4digit","Float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked","Vidrio flotado y vidrio desbastado o pulido por una o las dos caras, en placas u hojas, incluso con capa absorbente, reflectante o antirreflectante, pero sin trabajar de otro modo.","Vidrio flotado","Float glass",862.0
868,"7006","Glass of heading 7003, 7004 or 7005, bent, edge-worked, engraved, drilled, enameled or otherwise worked, but not framed or fitted with other materials:","4digit","Glass of heading 7003, 7004 or 7005, bent, edge-worked, engraved, drilled, enameled or otherwise worked, but not framed or fitted with other materials:","Vidrio de las partidas 70.03, 70.04 ó 70.05, curvado, biselado, grabado, taladrado, esmaltado o trabajado de otro modo, pero sin enmarcar ni combinar con otras materias.","Vidrio, trabajado","Worked glass",862.0
869,"7007","Safety glass, consisting of toughened (tempered) or laminated glass","4digit","Safety glass, consisting of toughened (tempered) or laminated glass","Vidrio de seguridad constituido por vidrio templado o contrachapado.","Vidrio de seguridad","Safety glass",862.0
870,"7008","Multiple-walled insulating units of glass","4digit","Multiple-walled insulating units of glass","Vidrieras aislantes de paredes múltiples.","Vidrieras aislantes de paredes múltiples","Multiple-walled insulating glass",862.0
871,"7009","Glass mirrors, whether or not framed, including rear-view mirrors","4digit","Glass mirrors, whether or not framed, including rear-view mirrors","Espejos de vidrio, enmarcados o no, incluidos los espejos retrovisores.","Espejos de vidrio","Glass mirrors",862.0
872,"7010","Carboys, bottles, flasks, jars, pots, vials, ampoules and other containers, of glass, of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures, of glass","4digit","Carboys, bottles, flasks, jars, pots, vials, ampoules and other containers, of glass, of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures, of glass","Bombonas (damajuanas), botellas, frascos, bocales, tarros, envases tubulares, ampollas y demás recipientes para el transporte o envasado, de vidrio; bocales para conservas, de vidrio; tapones, tapas y demás dispositivos de cierre, de vidrio","Bombonas, botellas, y otros recipientes de vidrio","Glass carboys, bottles, flasks, jars, pots or other containers",862.0
873,"7011","Glass envelopes (including bulbs and tubes), open, and glass parts thereof, without fittings, for electric lamps, cathode-ray tubes or the like","4digit","Glass envelopes (including bulbs and tubes), open, and glass parts thereof, without fittings, for electric lamps, cathode-ray tubes or the like","Ampollas y envolturas tubulares, abiertas, y sus partes, de vidrio, sin guarniciones, para lámparas eléctricas, tubos catódicos o similares.","Bombillas de vidrio","Glass envelopes",862.0
874,"7012","Glass inners for vacuum flasks, other vacuum vessels","4digit","Glass inners for vacuum flasks, other vacuum vessels","Ampollas de vidrio para termos y demas recipientes isotermicos aislados por vacio.","Ampollas de vidrio para termos y demas recipientes isotermicos aislados por vacio","Glass inners for vacuum flasks",862.0
875,"7013","Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 7010 or 7018)","4digit","Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than that of heading 7010 or 7018)","Artículos de vidrio para servicio de mesa, cocina, tocador, baño, oficina, adorno de interiores o usos similares (excepto los de las partidas 70.10 ó 70.18).","Artículos de vidrio para adorno de interiores","Glassware for interior decorative use",862.0
876,"7014","Signaling glassware and optical elements of glass (other than those of heading 7015), not optically worked:","4digit","Signaling glassware and optical elements of glass (other than those of heading 7015), not optically worked:","Vidrio para señalización y elementos de óptica de vidrio (excepto los de la partida 70.15), sin trabajar ópticamente.","Vidrio para señalización","Signaling glassware",862.0
877,"7015","Clock or watch glasses and similar glasses, glasses for noncorrective or corrective spectacles, curved, bent, hollowed or the like, not optically worked; hollow glass spheres and their segments, for the manufacture of such glasses","4digit","Clock or watch glasses and similar glasses, glasses for noncorrective or corrective spectacles, curved, bent, hollowed or the like, not optically worked; hollow glass spheres and their segments, for the manufacture of such glasses","Cristales para relojes y cristales análogos, cristales para gafas (anteojos), incluso correctores, abombados, curvados, ahuecados o similares, sin trabajar ópticamente; esferas huecas y sus segmentos (casquetes esféricos), de vidrio, para la fabricación de estos cristales.","Cristales para relojes y cristales análogos","Clock or watch glasses and similar glasses",862.0
878,"7016","Paving blocks, slabs, bricks, squares, tiles and other articles of pressed or molded glass, whether or not wired, of a kind used for building or construction purposes; glass cubes and other glass smallwares, whether or not on a backing, for mosaics or sim","4digit","Paving blocks, slabs, bricks, squares, tiles and other articles of pressed or molded glass, whether or not wired, of a kind used for building or construction purposes; glass cubes and other glass smallwares, whether or not on a backing, for mosaics or sim","Adoquines, baldosas, ladrillos, placas, tejas y demás artículos, de vidrio prensado o moldeado, incluso armado, para la construcción; cubos, dados y demás artículos similares, de vidrio, incluso con soporte, para mosaicos o decoraciones similares; vidrieras artísticas (vitrales, incluso de vidrios incoloros); vidrio multicelular o vidrio “espuma”, en bloques, paneles, placas, coquillas o formas similares.","Adoquines y otros artículos de vidrio para construcción","Glass paving blocks or other molded products",862.0
879,"7017","Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated","4digit","Laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated","Artículos de vidrio para laboratorio, higiene o farmacia, incluso graduados o calibrados.","Artículos de vidrio para laboratorio, higiene o farmacia","Laboratory, hygienic or pharmaceutical glassware",862.0
880,"7018","Glass beads, imitation pearls, imitation precious or semiprecious stones and similar glass smallwares and articles thereof other than imitation jewelry; glass eyes other than prosthetic articles; statuettes and other ornaments of lamp-worked glass, other","4digit","Glass beads, imitation pearls, imitation precious or semiprecious stones and similar glass smallwares and articles thereof other than imitation jewelry; glass eyes other than prosthetic articles; statuettes and other ornaments of lamp-worked glass, other","Cuentas de vidrio, imitaciones de perlas, de piedras preciosas o semipreciosas y artículos similares de abalorio, y sus manufacturas, excepto la bisutería; ojos de vidrio, excepto los de prótesis; estatuillas y demás artículos de adorno, de vidrio trabajado al soplete (vidrio ahilado), excepto la bisutería; microesferas de vidrio con un diámetro inferior o igual a 1 mm.","Cuentas de vidrio","Glass beads",862.0
881,"7019","Glass fibers (including glass wool) and articles thereof (for example, yarn, woven fabrics)","4digit","Glass fibers (including glass wool) and articles thereof (for example, yarn, woven fabrics)","Fibra de vidrio (incluida la lana de vidrio) y manufacturas de esta materia (por ejemplo: hilados, tejidos).","Fibra de vidrio","Glass fibers",862.0
882,"7020","Other articles of glass:","4digit","Other articles of glass:","Las demás manufacturas de vidrio.","Las demás manufacturas de vidrio","Other articles of glass",862.0
883,"71","Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof; imitation, jewellery; coin.","2digit","Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal and articles thereof; imitation, jewellery; coin.","Perlas finas o cultivadas, piedras preciosas o semipreciosas, metales preciosos, metales chapados de metales preciosos y sus artículos; imitación, joyería; moneda","Piedras y metales preciosas","Precious metals and stones",830.0
884,"7101","Pearls, natural or cultured, whether or not worked or graded but not strung, mounted or set; pearls, natural or cultured, temporarily strung for convenience of transport","4digit","Pearls, natural or cultured, whether or not worked or graded but not strung, mounted or set; pearls, natural or cultured, temporarily strung for convenience of transport","Perlas naturales o cultivadas, incluso trabajadas o clasificadas, pero sin ensartar, montar ni engarzar; perlas naturales o cultivadas, ensartadas temporalmente para facilitar el transporte.","Perlas","Pearls",883.0
885,"7102","Diamonds, whether or not worked, but not mounted or set","4digit","Diamonds, whether or not worked, but not mounted or set","Diamantes, incluso trabajados, sin montar ni engarzar.","Diamantes","Diamonds",883.0
886,"7103","Precious stones (other than diamonds) and semi-precious stones, whether or not worked or graded but not strung, mounted or set; ungraded precious stones (other than diamonds) and semi-precious stones, temporarily strung for convenience of transport","4digit","Precious stones (other than diamonds) and semi-precious stones, whether or not worked or graded but not strung, mounted or set; ungraded precious stones (other than diamonds) and semi-precious stones, temporarily strung for convenience of transport","Piedras preciosas (excepto los diamantes) o semipreciosas, naturales, incluso trabajadas o clasificadas, sin ensartar, montar ni engarzar; piedras preciosas (excepto los diamantes) o semipreciosas, naturales, sin clasificar, ensartadas temporalmente para facilitar el transporte.","Piedras preciosas","Precious stones",883.0
887,"7104","Synthetic or reconstructed precious or semi-precious stones, whether or not worked or graded but not strung, mounted or set; ungraded synthetic or reconstructed precious or semi-precious stones, temporarily strung for convenience of transport","4digit","Synthetic or reconstructed precious or semi-precious stones, whether or not worked or graded but not strung, mounted or set; ungraded synthetic or reconstructed precious or semi-precious stones, temporarily strung for convenience of transport","Piedras preciosas o semipreciosas, sintéticas o reconstituidas, incluso trabajadas o clasificadas, sin ensartar, montar ni engarzar; piedras preciosas o semipreciosas, sintéticas o reconstituidas, sin clasificar, ensartadas temporalmente para facilitar el transporte.","Piedras preciosas sintéticas","Synthetic precious stones",883.0
888,"7105","Dust and powder of natural or synthetic precious or semi-precious stones","4digit","Dust and powder of natural or synthetic precious or semi-precious stones","Polvo de piedras preciosas o semipreciosas, naturales o sintéticas.","Polvo de piedras preciosas, naturales o sintéticas","Natural or synthetic precious stone dust",883.0
889,"7106","Silver (including silver plated with gold or platinum), unwrought or in semimanufactured forms, or in powder form","4digit","Silver (including silver plated with gold or platinum), unwrought or in semimanufactured forms, or in powder form","Plata (incluida la plata dorada y la platinada) en bruto, semilabrada o en polvo.","Plata","Silver",883.0
890,"7107","Base metals clad with silver, not further worked than semi- manufactured","4digit","Base metals clad with silver, not further worked than semi- manufactured","Chapado (plaqué) de plata sobre metal común, en bruto o semilabrado.","Chapado de plata sobre metal común","Silver clad metals",883.0
891,"7108","Gold (including gold plated with platinum) unwrought or in semimanufactured forms, or in powder form","4digit","Gold (including gold plated with platinum) unwrought or in semimanufactured forms, or in powder form","Oro (incluido el oro platinado) en bruto, semilabrado o en polvo.","Oro","Gold",883.0
892,"7109","Base metals or silver, clad with gold, not further worked than semimanufactured","4digit","Base metals or silver, clad with gold, not further worked than semimanufactured","Chapado (plaqué) de oro sobre metal común o sobre plata, en bruto o semilabrado.","Metales chapado de oro","Gold clad metals",883.0
893,"7110","Platinum, unwrought or in semimanufactured forms, or in powder form","4digit","Platinum, unwrought or in semimanufactured forms, or in powder form","Platino en bruto, semilabrado o en polvo.","Platino","Platinum",883.0
894,"7111","Base metals, silver or gold, clad with platinum, not further worked than semimanufactured","4digit","Base metals, silver or gold, clad with platinum, not further worked than semimanufactured","Chapado (plaqué) de platino sobre metal común, plata u oro, en bruto o semilabrado.","Metales chapado de platino","Platinum clad metals",883.0
895,"7112","Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap containing precious metal or precious metal compounds, of a kind used principally for the recovery of precious metal","4digit","Waste and scrap of precious metal or of metal clad with precious metal; other waste and scrap containing precious metal or precious metal compounds, of a kind used principally for the recovery of precious metal","Desperdicios y desechos, de metal precioso o de chapado de metal precioso (plaqué); demás desperdicios y desechos que contengan metal precioso o compuestos de metal precioso, de los tipos utilizados principalmente para la recuperación del metal precioso.","Desperdicios de metal precioso","Scrap of precious metal",883.0
896,"7113","Articles of jewelry and parts thereof, of precious metal or of metal clad with precious metal","4digit","Articles of jewelry and parts thereof, of precious metal or of metal clad with precious metal","Artículos de joyería y sus partes, de metal precioso o de chapado de metal precioso (plaqué).","Artículos de joyería de metal precioso","Jewelry of precious metal",883.0
897,"7114","Articles of goldsmiths' or silversmiths' wares and parts thereof, of precious metal or of metal clad with precious metal","4digit","Articles of goldsmiths' or silversmiths' wares and parts thereof, of precious metal or of metal clad with precious metal","Artículos de orfebrería y sus partes, de metal precioso o de chapado de metal precioso (plaqué).","Artículos de orfebrería de metal precioso","Goldsmith and silversmith wares",883.0
898,"7115","Other articles of precious metal or of metal clad with precious metal","4digit","Other articles of precious metal or of metal clad with precious metal","Las demás manufacturas de metal precioso o de chapado de metal precioso (plaqué).","Las demás manufacturas de metal precioso","Other articles of precious metals",883.0
899,"7116","Articles of natural or cultured pearls, precious or semi- precious stones (natural, synthetic or reconstructed)","4digit","Articles of natural or cultured pearls, precious or semi- precious stones (natural, synthetic or reconstructed)","Manufacturas de perlas naturales o cultivadas, de piedras preciosas o semipreciosas (naturales, sintéticas o reconstituidas).","Manufacturas de perlas o piedras preciosas","Articles or pearls or precious stones",883.0
900,"7117","Imitation jewelry","4digit","Imitation jewelry","Bisutería.","Bisutería","Imitation jewelry",883.0
901,"7118","Coin","4digit","Coin","Monedas.","Monedas","Coin",883.0
902,"5","Metals","section","Metals","Metales","Metales","Metals",""
903,"72","Iron and steel.","2digit","Iron and steel.","Hierro y acero","Hierro y acero","Iron and steel",902.0
904,"7201","Pig iron and spiegeleisen in pigs, blocks or other primary forms","4digit","Pig iron and spiegeleisen in pigs, blocks or other primary forms","Fundición en bruto y fundición especular, en lingotes, bloques o demás formas primarias.","Arrabio","Pig iron",903.0
905,"7202","Ferroalloys","4digit","Ferroalloys","Ferroaleaciones.","Ferroaleaciones","Ferroalloys",903.0
906,"7203","Ferrous products obtained by direct reduction of iron ore and other spongy ferrous products, in lumps, pellets or similar forms; iron having a minimum purity by weight of 99.94 percent, in lumps, pellets or similar forms","4digit","Ferrous products obtained by direct reduction of iron ore and other spongy ferrous products, in lumps, pellets or similar forms; iron having a minimum purity by weight of 99.94 percent, in lumps, pellets or similar forms","Productos férreos obtenidos por reducción directa de minerales de hierro y demás productos férreos esponjosos, en trozos, “pellets” o formas similares; hierro con una pureza superior o igual al 99.94% en peso, en trozos, “pellets” o formas similares.","Productos férreos de la reducción de mineral de hierro","Ferrous products from the reduction of iron ore",903.0
907,"7204","Ferrous waste and scrap; remelting scrap ingots of iron or steel","4digit","Ferrous waste and scrap; remelting scrap ingots of iron or steel","Desperdicios y desechos (chatarra), de fundición, hierro o acero; lingotes de chatarra de hierro o acero.","Desperdicios y desechos ferrosos","Ferrous waste and scrap",903.0
908,"7205","Granules and powders, of pig iron, spiegeleisen, iron or steel","4digit","Granules and powders, of pig iron, spiegeleisen, iron or steel","Granallas y polvo, de fundición en bruto, de fundición especular, de hierro o acero.","Granallas de hierro o acero","Powders of iron or steel",903.0
909,"7206","Iron and nonalloy steel in ingots or other primary forms (excluding iron of heading 7203)","4digit","Iron and nonalloy steel in ingots or other primary forms (excluding iron of heading 7203)","Hierro y acero sin alear, en lingotes o demás formas primarias, excepto el hierro de la partida 72.03.","Hierro y acero sin alear","Iron and nonalloy steel",903.0
910,"7207","Semifinished products of iron or nonalloy steel","4digit","Semifinished products of iron or nonalloy steel","Productos intermedios de hierro o acero sin alear.","Productos intermedios de hierro","Semifinished products of iron or nonalloy steel",903.0
911,"7208","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, hot-rolled, not clad, plated or coated","4digit","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, hot-rolled, not clad, plated or coated","Productos laminados planos de hierro o acero sin alear, de anchura superior o igual a 600 mm, laminados en caliente, sin chapar ni revestir.","Laminados planos de hierro, anchura > 600 mm, laminados en caliente, sin chapar","Flat-rolled iron, width > 600mm, hot-rolled, not clad",903.0
912,"7209","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, cold-rolled (cold-reduced), not clad, plated or coated","4digit","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, cold-rolled (cold-reduced), not clad, plated or coated","Productos laminados planos de hierro o acero sin alear, de anchura superior o igual a 600 mm, laminados en frío, sin chapar ni revestir.","Laminados planos de hierro, anchura > 600 mm, laminados en frío, sin chapar","Flat-rolled iron, width > 600mm, cold-rolled, not clad",903.0
913,"7210","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated","4digit","Flat-rolled products of iron or nonalloy steel, of a width of 600 mm or more, clad, plated or coated","Productos laminados planos de hierro o acero sin alear, de anchura superior o igual a 600 mm, chapados o revestidos.","Laminados planos de hierro, ancho > 600 mm, chapados","Flat rolled iron, width > 600mm, clad",903.0
914,"7211","Flat-rolled products of iron or nonalloy steel, of a width of less than 600 mm, not clad, plated or coated","4digit","Flat-rolled products of iron or nonalloy steel, of a width of less than 600 mm, not clad, plated or coated","Productos laminados planos de hierro o acero sin alear, de anchura inferior a 600 mm, sin chapar ni revestir.","Laminados planos de hierro, anchura < 600 mm, sin chapar","Flat-rolled iron, width < 600mm, not clad",903.0
915,"7212","Flat-rolled products of iron or nonalloy steel, of a width of less than 600 mm, clad, plated or coated","4digit","Flat-rolled products of iron or nonalloy steel, of a width of less than 600 mm, clad, plated or coated","Productos laminados planos de hierro o acero sin alear, de anchura inferior a 600 mm, chapados o revestidos.","Laminados planos de hierro, anchura < 600 mm, chapados","Flat-rolled iron, width < 600mm, clad",903.0
916,"7213","Bars and rods, hot-rolled, in irregularly wound coils, of iron or nonalloy steel","4digit","Bars and rods, hot-rolled, in irregularly wound coils, of iron or nonalloy steel","Alambrón de hierro o acero sin alear.","Alambrón de hierro o acero sin alear","Hot rolled bars of iron",903.0
917,"7214","Other bars and rods of iron or nonalloy steel, not further worked than forged, hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling","4digit","Other bars and rods of iron or nonalloy steel, not further worked than forged, hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling","Barras de hierro o acero sin alear, simplemente forjadas, laminadas o extrudidas, en caliente, así como las sometidas a torsión después del laminado.","Barras de hierro o acero sin alear, simplemente forjadas","Other bars of iron, not further worked than forged",903.0
918,"7215","Other bars and rods of iron or nonalloy steel","4digit","Other bars and rods of iron or nonalloy steel","Las demás barras de hierro o acero sin alear.","Las demás barras de hierro o acero sin alear","Other bars and rods of iron or nonalloy steel",903.0
919,"7216","Angles, shapes and sections of iron or nonalloy steel","4digit","Angles, shapes and sections of iron or nonalloy steel","Perfiles de hierro o acero sin alear.","Perfiles de hierro o acero sin alear","Angles of iron or nonalloy steel",903.0
920,"7217","Wire of iron or nonalloy steel","4digit","Wire of iron or nonalloy steel","Alambre de hierro o acero sin alear.","Alambre de hierro o acero sin alear","Wire of iron or nonalloy steel",903.0
921,"7218","Stainless steel in ingots or other primary forms; semi- finished products of stainless steel","4digit","Stainless steel in ingots or other primary forms; semi- finished products of stainless steel","Acero inoxidable en lingotes o demás formas primarias; productos intermedios de acero inoxidable.","Acero inoxidable en lingotes","Stainless steel in ingots",903.0
922,"7219","Flat-rolled products of stainless steel, of a width of 600 mm or more","4digit","Flat-rolled products of stainless steel, of a width of 600 mm or more","Productos laminados planos de acero inoxidable, de anchura superior o igual a 600 mm.","Productos laminados planos de acero inoxidable, anchura > 600 mm","Flat-rolled products of stainless steel of a width > 600 mm",903.0
923,"7220","Flat-rolled products of stainless steel, of a width of less than 600 mm","4digit","Flat-rolled products of stainless steel, of a width of less than 600 mm","Productos laminados planos de acero inoxidable, de anchura inferior a 600 mm.","Laminados planos de acero inoxidable, ancho < 600 mm","Flat-rolled products of stainless steel of a width < 600 mm",903.0
924,"7221","Bars and rods, stainless steel, hot-rolled, irreg coils","4digit","Bars and rods, stainless steel, hot-rolled, irreg coils","Alambrón de acero inoxidable.","Alambrón de acero inoxidable","Bars of stainless steel, hot-rolled",903.0
925,"7222","Other bars and rods of stainless steel; angles, shapes and sections of stainless steel","4digit","Other bars and rods of stainless steel; angles, shapes and sections of stainless steel","Barras y perfiles, de acero inoxidable","Barras y perfiles, de acero inoxidable","Other bars and rods of stainless steel",903.0
926,"7223","Wire of stainless steel:","4digit","Wire of stainless steel:","Alambre de acero inoxidable.","Alambre de acero inoxidable","Wire of stainless steel",903.0
927,"7224","Other alloy steel in ingots or other primary forms; semi- finished products of other alloy steel","4digit","Other alloy steel in ingots or other primary forms; semi- finished products of other alloy steel","Los demás aceros aleados en lingotes o demás formas primarias; productos intermedios de los demás aceros aleados.","Los demás aceros aleados en formas primarias","Other alloy steel in primary form",903.0
928,"7225","Flat-rolled products of other alloy steel, of a width of 600 mm or more","4digit","Flat-rolled products of other alloy steel, of a width of 600 mm or more","Productos laminados planos de los demás aceros aleados, de anchura superior o igual a 600 mm.","Productos laminados planos otros aceros aleados, anchura > 600 mm.","Flat-rolled products of other alloy steel, width > 600 mm",903.0
929,"7226","Flat-rolled products of other alloy steel, of a width of less than 600 mm","4digit","Flat-rolled products of other alloy steel, of a width of less than 600 mm","Productos laminados planos de los demás aceros aleados, de anchura inferior a 600 mm.","Productos laminados planos otros aceros aleados, anchura < 600 mm.","Flat-rolled products of other alloy steel, width < 600 mm",903.0
930,"7227","Bars and rods, hot-rolled, in irregularly wound coils, of other alloy steel","4digit","Bars and rods, hot-rolled, in irregularly wound coils, of other alloy steel","Alambrón de los demás aceros aleados.","Alambrón de los demás aceros aleados","Bars of other alloy steel",903.0
931,"7228","Other bars and rods of other alloy steel; angles, shapes and sections, of other alloy steel; hollow drill bars and rods, of alloy or non-alloy steel","4digit","Other bars and rods of other alloy steel; angles, shapes and sections, of other alloy steel; hollow drill bars and rods, of alloy or non-alloy steel","Barras y perfiles, de los demás aceros aleados; barras huecas para perforación, de aceros aleados o sin alear.","Barras y perfiles, de los demás aceros aleados","Other bars and rods of other alloy steel",903.0
932,"7229","Wire of other alloy steel","4digit","Wire of other alloy steel","Alambre de los demás aceros aleados.","Alambre de los demás aceros aleados","Wire of other alloy steel",903.0
933,"73","Articles of iron or steel.","2digit","Articles of iron or steel.","artículos de hierro o acero","Artículos de hierro o acero","Articles of iron or steel",902.0
934,"7301","Sheet piling of iron or steel, whether or not drilled, punched or made from assembled elements; welded angles, shapes and sections, of iron or steel","4digit","Sheet piling of iron or steel, whether or not drilled, punched or made from assembled elements; welded angles, shapes and sections, of iron or steel","Tablestacas de hierro o acero, incluso perforadas o hechas con elementos ensamblados; perfiles de hierro o acero obtenidos por soldadura.","Tablestacas de hierro o acero","Sheet piling of iron or steel",933.0
935,"7302","Railway or tramway track construction material of iron or steel, the following rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole plates (b","4digit","Railway or tramway track construction material of iron or steel, the following rails, check-rails and rack rails, switch blades, crossing frogs, point rods and other crossing pieces, sleepers (cross-ties), fish-plates, chairs, chair wedges, sole plates (b","Elementos para vías férreas, de fundición, hierro o acero: carriles (rieles), contracarriles (contrarrieles) y cremalleras, agujas, puntas de corazón, varillas para mando de agujas y otros elementos para cruce o cambio de vías, traviesas (durmientes), bridas, cojinetes, cuñas, placas de asiento, placas de unión, placas y tirantes de separación y demás piezas concebidas especialmente para la colocación, unión o fijación de carriles (rieles).","Partes para vías férreas de fundición hierro o acero","Railway construction material of iron or steel",933.0
936,"7303","Tubes, pipes and hollow profiles, of cast iron","4digit","Tubes, pipes and hollow profiles, of cast iron","Tubos y perfiles huecos, de fundición.","Tubos de fundición","Tubes of cast iron",933.0
937,"7304","Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel","4digit","Tubes, pipes and hollow profiles, seamless, of iron (other than cast iron) or steel","Tubos y perfiles huecos, sin costura (sin soldadura), de hierro o acero.","Tubos, sin costura, de hierro o acero","Tubes, seamless, of iron or steel",933.0
938,"7305","Other tubes and pipes (for example, welded, riveted or similarly closed), having circular cross sections, the external diameter of which exceeds 406.4 mm, of iron or steel","4digit","Other tubes and pipes (for example, welded, riveted or similarly closed), having circular cross sections, the external diameter of which exceeds 406.4 mm, of iron or steel","Los demás tubos (por ejemplo: soldados o remachados) de sección circular con diámetro exterior superior a 406.4 mm, de hierro o acero.","Los demás tubos, diámetro > 406.4 mm, hierro o acero","Other tubes and pipes, diameter > 406.4 mm, of iron or steel",933.0
